split,x,y,target
test,-0.7527817488,-0.5306563377,0.6575042009
test,0.5823291540,0.2844475508,2.8509376049
test,0.9965065718,0.3621220589,1.1526999474
test,0.6691540480,0.0364519358,2.3712577820
test,0.6308555603,0.0873717070,2.5201480389
test,0.1884460449,-0.2266505957,1.8393449783
test,-0.4646565914,-0.7984067202,0.7002003789
test,0.4647041559,-0.9342253208,6.4665026665
test,-0.3277283907,-0.0430082083,0.4251821041
test,-0.9993209839,0.2340300083,1.0540469885
test,0.2134294510,-0.2240612507,1.9573427439
test,0.8618038893,-0.5220961571,2.0001640320
test,-0.8885872364,-0.3015489578,0.7772613168
test,-0.1857157946,0.3207108974,0.6388756633
test,0.0214265585,0.2410430908,1.1335614920
test,0.4327325821,0.4051005840,3.1325895786
test,-0.0511522293,-0.8742554188,1.8299961090
test,0.9021476507,0.8467721939,2.7721304893
test,0.4722524881,0.9327973127,6.4644227028
test,0.2152845860,0.4206187725,2.2319157124
test,0.2403411865,0.7655247450,3.5656852722
test,-0.7963328362,0.0621428490,0.5525537133
test,-0.8988240957,0.3098998070,0.8053403497
test,0.3039830923,0.4787315130,2.8447992802
test,-0.6643599272,0.9879844189,1.1123636961
test,-0.8589777946,-0.0525910854,0.6531705856
test,-0.4597805738,0.1674630642,0.3813703954
test,-0.2935715914,0.0695185661,0.4528703094
test,-0.4259107113,0.6947820187,0.6124354005
test,0.8461252451,0.9323446751,3.7964606285
test,-0.5660140514,-0.4951318502,0.4802654386
test,0.3206310272,0.4147288799,2.7659623623
test,-0.0770225525,-0.6385219097,1.1830444336
test,0.6241964102,0.6053028107,3.6372730732
test,-0.3574403524,-0.2614346743,0.4347318411
test,-0.3426375389,-0.9740689993,1.0709456205
test,0.2815550566,0.5907056332,3.0726833344
test,0.8372617960,0.7942812443,3.0653343201
test,-0.1530045271,0.0109294653,0.6298579574
test,0.8359287977,-0.5729831457,2.2732982635
test,-0.9405779839,-0.1365267038,0.8462352753
test,-0.7030938864,0.1631234884,0.4599412978
test,-0.2766456604,-0.7537056208,0.8222742081
test,-0.5314822197,0.3049547672,0.4057104588
test,0.5388563871,0.1339440346,2.7469730377
test,-0.2401416302,-0.9946615696,1.3559200764
test,0.8768433332,-0.9442481995,3.5570495129
test,0.8668619394,-0.5533000231,2.0387094021
test,0.2805463076,0.1526435614,2.2142331600
test,0.6729375124,-0.9790365696,6.1381316185
test,-0.0991002321,0.5803959370,1.0310028791
test,-0.5615271330,-0.7915098667,0.7012512088
test,-0.3364665508,0.5605274439,0.5730891228
test,0.1483014822,0.8654699326,3.3143708706
test,0.4780979156,-0.4510995150,3.3238523006
test,-0.1519933939,-0.1310253143,0.6424965858
test,-0.5279251337,-0.4881427288,0.4686631858
test,-0.1053110361,0.8890389204,1.5928875208
test,-0.3542522192,0.9997773170,1.1080071926
test,0.0402525663,-0.7914309502,2.1222636700
test,-0.6485970020,0.7388662100,0.7067519426
test,0.3050453663,-0.3576428890,2.5757482052
test,-0.0128388405,-0.4684716463,1.1961908340
test,-0.4746809006,-0.6571501493,0.5683647990
test,-0.7660487890,0.7946817875,0.9617000818
test,-0.5080256462,-0.0261887312,0.3682488799
test,-0.5947765112,0.6267133951,0.5693672895
test,0.9606568813,0.1461796761,1.1556396484
test,-0.1337919235,-0.5043988228,0.8575856686
test,-0.6170332432,-0.3775113821,0.4535488784
test,-0.8217811584,0.7840697765,1.0872718096
test,0.4214303493,-0.0837234259,2.6556794643
test,0.7626402378,0.0397617817,1.9739924669
test,-0.0008862019,0.0037639141,0.9972339272
test,0.8966403008,0.7588953972,2.4472379684
test,0.0028221607,0.7263867855,1.7100176811
test,-0.9230737686,-0.6861840487,1.2605187893
test,0.3614643812,0.7378327847,4.2681202888
test,-0.8115143776,0.1370683908,0.5831246972
test,-0.5483279228,-0.3567435741,0.4226416945
test,-0.2847744226,-0.9121423960,1.0533932447
test,-0.0676345825,-0.4390072823,0.9820061922
test,-0.4972211123,0.0674351454,0.3695702553
test,-0.2210325003,-0.6400425434,0.7943226695
test,-0.8466566801,-0.4289027452,0.7562629580
test,-0.3479578495,-0.4605849981,0.5086795092
test,0.1801476479,-0.3190010786,1.8926540613
test,0.4632219076,0.3277803659,3.0064873695
test,-0.7466613054,0.3507025242,0.5535007715
test,-0.3222818375,-0.3340071440,0.4787452817
test,0.7320920229,0.9947314262,5.6702828407
test,-0.9348106384,0.1197191477,0.8277558088
test,-0.4016294479,0.5668921471,0.5319215655
test,-0.8790737391,-0.7303044796,1.1764671803
test,0.8017309904,-0.6958719492,2.9084339142
test,0.0240936279,-0.3415397406,1.2119971514
test,-0.8836545944,0.7314568758,1.1943517923
test,0.9435931444,0.9863945246,3.1558425426
test,0.7721614838,0.0581785440,1.9339947701
test,0.4124110937,0.4014738798,3.0757865906
test,0.1787736416,-0.2807775736,1.8430206776
test,-0.7833946943,0.7048828602,0.8760687113
test,0.2093701363,-0.3190925121,2.0404336452
test,0.3202282190,0.2674133778,2.4998276234
test,-0.0032866001,-0.0810948610,0.9962584376
test,0.4011855125,0.2874487638,2.8146209717
test,0.9510037899,-0.3183951378,1.2900673151
test,0.0662411451,-0.3025408983,1.3473435640
test,-0.1518887281,-0.0107048750,0.6318174601
test,0.7614536285,0.8689562082,4.2050905228
test,-0.9569892883,-0.0733513832,0.8786832690
test,-0.4430803061,-0.0687317848,0.3755624592
test,0.2787808180,0.4591943026,2.6615951061
test,-0.9018061161,-0.7283766270,1.2547255754
test,0.4901262522,-0.7296140194,4.6267542839
test,0.5278306007,-0.4891625643,3.4399614334
test,-0.7852282524,-0.9105017185,1.2267036438
test,0.2633796930,0.2466963530,2.2189958096
test,-0.3428862095,0.0427291393,0.4152755141
test,-0.1253042221,0.0352373123,0.6822735667
test,-0.5969505310,0.0518850088,0.3862458467
test,0.3589864969,0.9095494747,5.6448688507
test,0.1935920715,0.9733471870,4.5666761398
test,0.7470594645,-0.7486097813,3.5752151012
test,-0.5534535646,-0.7088015079,0.6166008711
test,0.7229261398,0.9204796553,5.0123438835
test,0.1247047186,0.8231912851,2.8848421574
test,-0.4849128723,0.9798640013,0.9619974494
test,0.2526305914,0.9957908392,5.4987769127
test,0.6209951639,-0.5202398300,3.3176956177
test,-0.2329349518,-0.1293540001,0.5212802291
test,-0.6825938225,-0.5833823681,0.6067741513
test,-0.7057980299,0.1683199406,0.4630847573
test,-0.0071918964,0.2505527735,1.0410029888
test,-0.2178815603,-0.4610506296,0.6572345495
test,0.0370271206,0.7395570278,1.9406182766
test,0.5839534998,0.4147228003,3.1186950207
test,0.6667300463,0.2515187263,2.5324506760
test,0.2416515350,-0.3794549704,2.2986135483
test,-0.7967979908,0.3702914715,0.6320556998
test,-0.4271494150,0.1042866707,0.3817274570
test,0.6659710407,-0.7800080776,4.3733468056
test,-0.3178254366,-0.2148249149,0.4518080056
test,-0.8214930296,0.6170467138,0.8597497344
test,-0.7643284798,-0.2505865097,0.5423858166
test,-0.2172216177,0.2493503094,0.5663750768
test,0.0950292349,0.5352503061,1.7871478796
test,0.3884855509,-0.3534078598,2.8983905315
test,-0.5785764456,0.9830608368,0.9967283010
test,-0.5081183910,-0.6369060278,0.5521003008
test,-0.4365079403,0.6457029581,0.5693612695
test,-0.1823253632,0.9810802937,1.5227805376
test,-0.1185262203,-0.0502636433,0.6967774034
test,0.4364418983,0.2335736752,2.8142280579
test,-0.6325261593,0.4461597204,0.4889400601
test,0.0207521915,0.3057318926,1.1718933582
test,0.2391723394,-0.4865298271,2.5076866150
test,-0.1015747786,0.8121143579,1.4131360054
test,0.1525471210,0.7919962406,2.9694113731
test,0.3764833212,0.9449535608,6.1631627083
test,0.2070292234,-0.7564902306,3.2471687794
test,0.3731800318,-0.9552729130,6.2602667809
test,0.5645149946,0.6420127153,4.0217251778
test,0.1175411940,0.0699822903,1.4417088032
test,0.1071881056,-0.9103885889,3.1874480247
test,0.2765779495,-0.6821244955,3.4175024033
test,-0.3881274462,-0.0987010002,0.3948971629
test,-0.7389278412,0.7015855312,0.7873771787
test,0.2918760777,-0.3064165115,2.4294011593
test,0.3310966492,-0.1859070063,2.4523630142
test,0.9650223255,-0.4221802950,1.3336249590
test,-0.0656217337,-0.2674846649,0.8753324747
test,-0.1734038591,0.0004467964,0.5955819488
test,0.2050101757,0.1559724808,1.8678222895
test,-0.6733620167,0.8475619555,0.8720083237
test,0.3819128275,0.1148735285,2.5732450485
test,-0.6570188999,-0.3239988089,0.4603331387
test,0.8808655739,0.0223102570,1.4420887232
test,-0.9777513742,0.8740921021,2.0021023750
test,0.5267852545,0.1844820976,2.8024535179
test,-0.2320686579,0.6229933500,0.7572574019
test,-0.9602653980,0.9736522436,2.2784438133
test,0.7655301094,-0.4017541409,2.3006374836
test,-0.5358972549,-0.7805600166,0.6808768511
test,0.1580258608,-0.8856985569,3.5281424522
test,-0.2943630219,-0.4234294891,0.5383808613
test,0.0499614477,-0.2560780048,1.2484350204
test,0.2685503960,-0.0930488110,2.1292071342
test,-0.6335031986,-0.1658669710,0.4123773873
test,0.5108176470,-0.3306303024,3.0305342674
test,-0.0725159645,0.5596272945,1.0912595987
test,0.9159410000,0.0009357929,1.2982552052
test,-0.2865213156,0.3199602365,0.5060927868
test,-0.4749561548,-0.2495595217,0.3927325010
test,0.1777139902,0.8100531101,3.2737476826
test,-0.2681425810,0.4808442593,0.5974836946
test,-0.9890341759,-0.8240596056,1.9052840471
test,0.7145639658,0.9351406097,5.2371325493
test,-0.6997413635,-0.8586581945,0.9303445220
test,0.1479498148,-0.5596597195,2.1414031982
test,-0.0929878950,0.0623571873,0.7526881695
test,-0.8876954317,0.3296077251,0.7890704870
test,-0.6702080965,0.1702284813,0.4354256690
test,-0.9187011719,0.1429489851,0.7927832007
test,0.4788863659,-0.7475447655,4.7427835464
test,0.4367516041,-0.1168270111,2.7019464970
test,0.8999520540,-0.2015267611,1.4187456369
test,0.0356285572,0.0295094252,1.1191478968
test,0.1497458220,0.9468277693,3.8565065861
test,-0.8111801147,-0.4272460938,0.6862770319
test,0.5070818663,-0.6633489132,4.2197856903
test,-0.4708685875,-0.8259677887,0.7308169603
test,0.0455600023,0.2464262247,1.2255241871
test,-0.5507088900,-0.3390276432,0.4179481864
test,-0.8874928951,-0.8278837204,1.4038991928
test,-0.8185553551,0.1326577663,0.5932999849
test,-0.6591454744,-0.5799883604,0.5820434093
test,0.1205308437,0.6090474129,2.0972216129
test,0.3757117987,0.6977196932,4.1022915840
test,0.6123112440,0.5008264780,3.2845299244
test,-0.1382091045,-0.5361952782,0.8753107190
test,0.5827785730,0.8103249073,5.0682816505
test,-0.3062328100,0.4539726973,0.5410306454
test,0.3447862864,-0.1059349775,2.4465367794
test,-0.0270848274,-0.4388204813,1.1135760546
test,-0.4787776470,-0.9499511719,0.9090356231
test,0.7203141451,0.1799609661,2.2305977345
test,0.1119271517,-0.7163971663,2.3576209545
test,0.7750084400,0.9654427767,4.8622808456
test,-0.6270515919,0.4462960958,0.4856759608
test,-0.2417324781,-0.0754338503,0.5051932335
test,-0.5061745644,-0.1995874643,0.3829017878
test,0.6181685925,-0.4500657320,3.1094260216
test,0.5324488878,0.9788899422,7.0500454903
test,0.3622537851,-0.9940880537,6.6594052315
test,-0.4311511517,0.2296273708,0.3969398141
test,0.9568226337,0.8658205271,2.4226818085
test,-0.4395072460,-0.9216966629,0.8759281039
test,-0.0265495777,-0.5143623352,1.1987235546
test,0.5103924274,-0.9216192961,6.3525047302
test,-0.0292102098,0.2156960964,0.9558894038
test,0.5786401033,-0.7931152582,4.9464421272
test,0.1934406757,-0.5426909924,2.3762035370
test,-0.8718867302,-0.2823411226,0.7319929004
test,0.2317044735,-0.6301141977,2.8931992054
test,0.4209601879,-0.3210041523,2.9223046303
test,-0.5638157129,-0.9090013504,0.8575403690
test,0.4856485128,0.1611154079,2.7869336605
test,-0.3742078543,-0.5818477869,0.5574527383
test,0.4962010384,0.3650902510,3.1056396961
test,-0.8780397177,-0.9945887327,1.8503285646
test,0.1730972528,-0.1254508495,1.7042589188
test,0.1277936697,0.4942210913,1.8870817423
test,0.1934561729,0.6924482584,2.8591232300
test,-0.5495049953,0.9405752420,0.9019026756
test,0.0627853870,0.5590202808,1.6627507210
test,0.9223290682,-0.6729606390,2.0026516914
test,0.5622451305,-0.6797624826,4.2334537506
test,0.6310144663,-0.4400326014,3.0347011089
test,-0.8736739159,0.8732434511,1.4564838409
test,0.6044790745,-0.7347390652,4.4213967323
test,-0.1581879854,-0.0929920673,0.6261847019
test,-0.7099207640,-0.0218857527,0.4539225996
test,0.7947410345,0.2433638573,1.9353660345
test,0.7451760769,0.7178096771,3.4314808846
test,0.8059768677,0.1855530739,1.8347744942
test,0.9998933077,-0.7853950262,1.8536942005
test,0.4377788305,0.2094932795,2.7866585255
test,0.7452924252,0.6805449724,3.2564187050
test,-0.6937193871,0.3106691837,0.4848377109
test,0.1607928276,-0.4473143816,1.9818387032
test,0.7531448603,-0.4575461149,2.4829187393
test,0.6956524849,0.8765465021,4.8807702065
test,-0.3395146132,-0.4943118095,0.5319387913
test,0.1668664217,-0.3016093969,1.8067175150
test,0.7986632586,0.4193303585,2.1533298492
test,0.2726622820,0.3809416294,2.4614052773
test,0.3760945797,-0.9963854551,6.8071532249
test,0.7229881287,0.8614728451,4.5115065575
test,0.5093940496,-0.3858093023,3.1531858444
test,-0.8307652473,0.9704021215,1.5445144176
test,-0.5027023554,0.2070990801,0.3840149045
test,-0.2987337112,0.1109132767,0.4518655837
test,-0.2450038195,-0.6181218624,0.7306309342
test,-0.3991549015,0.6356313229,0.5791431665
test,-0.6627744436,-0.4761831760,0.5244926214
test,-0.4453855753,-0.2679371834,0.4011071920
test,0.0341218710,-0.1706776619,1.1458225250
test,0.8998620510,-0.7505680323,2.3935589790
test,0.8303503990,-0.3337616920,1.8579809666
test,0.7777239084,0.9940785170,5.1095395088
test,-0.4050829411,-0.4882686138,0.4879885316
test,0.7244883776,0.5612642765,2.9342923164
test,0.7202097178,-0.1951197386,2.2437860966
test,0.0986073017,0.0432919264,1.3589700460
test,-0.7005884647,0.1128561497,0.4514943957
test,-0.5997955799,-0.3168771267,0.4270545244
test,0.2972472906,0.9676986933,5.6993064880
test,-0.7723041773,0.8707102537,1.1076843739
test,0.7017897367,-0.5710123777,3.1010925770
test,-0.7789480686,0.7461745739,0.9201760292
test,0.8339711428,-0.4451472759,2.0065557957
test,0.2495104074,0.8482928276,4.1604328156
test,0.2940511703,-0.7241803408,3.7521483898
test,0.0210340023,0.4016747475,1.2553002834
test,-0.7626336813,-0.4775044918,0.6373211145
test,-0.7259150743,0.9947693348,1.2598973513
test,-0.2629500628,0.0176103115,0.4795191586
test,-0.1993757486,0.8627767563,1.1713843346
test,-0.0818365812,-0.7508065701,1.3626567125
test,-0.2393280268,0.7755476236,0.9217026830
test,-0.3005765676,-0.1954625845,0.4621458650
test,-0.5148963928,0.9425778389,0.8954291940
test,0.9608222246,0.5477962494,1.5263066292
test,0.8919763565,0.1078013182,1.4112989902
test,-0.2832542658,-0.2074494362,0.4800071120
test,-0.8702435493,0.5839900970,0.9461055994
test,-0.1191666126,-0.8725644350,1.4853935242
test,-0.0167421103,-0.2094761133,0.9913452864
test,-0.8966830969,0.1067814827,0.7352768779
test,-0.5454219580,-0.5422930717,0.4986982048
test,0.3558210135,-0.3772888184,2.8334815502
test,-0.6863008738,0.0231965780,0.4347350597
test,0.8394356966,0.6661332846,2.5270180702
test,-0.0866558552,0.7863051891,1.4182003736
test,-0.9146350622,-0.6245745420,1.1332784891
test,0.7409580946,-0.1035320759,2.0909607410
test,0.6135262251,-0.9006254673,5.7442355156
test,-0.6657248735,-0.9656676054,1.0671728849
test,0.6708868742,-0.6042422056,3.4022228718
test,0.1583514214,-0.3220670223,1.7877107859
test,0.5466791391,-0.0977851152,2.7150993347
test,0.7596694231,0.7805016041,3.6491217613
test,-0.7789155245,0.3273230791,0.5868975520
test,0.5011026859,0.1789234877,2.8066947460
test,0.3372534513,0.0045237541,2.3920187950
test,0.1898374557,-0.6633185148,2.7227773666
test,0.5822317600,0.8145310879,5.1052870750
test,-0.9097143412,0.1115146875,0.7653536201
test,-0.9718601704,0.0856978893,0.9222447872
test,-0.5534689426,0.2873343229,0.4052042961
test,-0.3365154266,-0.2368668318,0.4426948428
test,-0.6243048906,-0.5269107819,0.5235733986
test,0.5350440741,0.8904657364,5.9707646370
test,-0.9091925621,-0.5307317972,1.0002502203
test,-0.5408310890,-0.2592023611,0.3966907561
test,0.3522385359,0.7193318605,4.1025781631
test,-0.6890319586,0.6588402987,0.6738716960
test,0.5602307320,0.8708215952,5.7000865936
test,-0.0817724466,0.0255655050,0.7761373520
test,-0.5768635273,0.9169210196,0.8778825998
test,-0.5858348608,-0.7474786043,0.6668849587
test,0.6538262367,-0.4239276648,2.9014184475
test,0.9830877781,-0.4985713959,1.3521280289
test,-0.1176626682,0.4274682999,0.8364753127
test,-0.6206521988,0.7862628698,0.7328524590
test,0.0167955160,0.3153470755,1.1643744707
test,-0.6268095970,-0.5170546770,0.5197831988
test,0.2900363207,0.8555334806,4.5821228027
test,-0.2825657129,-0.1299771070,0.4682597816
test,0.0413299799,-0.9086452723,2.5989658833
test,0.3020740747,-0.1024210453,2.2780501842
test,-0.1557329893,-0.5434963703,0.8398135900
test,-0.4192001820,-0.9200508595,0.8856250644
test,-0.7133877277,0.9692298174,1.1686149836
test,0.4590631723,-0.1506787539,2.7578341961
test,-0.0499278307,-0.4758969545,1.0727949142
test,-0.1506892443,-0.0376260281,0.6347633600
test,0.9162989855,0.5254771709,1.7092604637
test,-0.3620364666,0.2120569944,0.4220783114
test,-0.4862049818,-0.1706947088,0.3791117072
test,0.6484884024,0.7247972488,4.1308512688
test,-0.7370663881,-0.7381901741,0.8266931772
test,0.2069157362,-0.1708564758,1.8859169483
test,-0.1150164604,-0.5425975323,0.9426019788
test,0.2483631372,0.6444897652,3.0612652302
test,-0.7567149401,-0.8121439219,0.9680652022
test,0.5313850641,0.5077867508,3.5007963181
test,-0.3130004406,-0.6688456535,0.6804590821
test,-0.6899821758,-0.5208139420,0.5735760331
test,-0.7902275324,0.8138030767,1.0512011051
test,-0.6478136778,-0.1935470104,0.4245849252
test,0.7217643261,-0.1948266029,2.2365300655
test,-0.2070015669,0.2484486103,0.5805901885
test,-0.4329057932,0.6326349974,0.5612210631
test,-0.4278733730,-0.2896037102,0.4104228616
test,-0.8540670872,0.8708670139,1.3714110851
test,-0.2243654728,-0.1389842033,0.5333303213
test,0.3434312344,0.1795806885,2.4935264587
test,0.5041520596,-0.3440738916,3.0596537590
test,0.5801420212,0.2899332047,2.8648998737
test,-0.5195491314,0.9829815626,0.9686403275
test,0.2522473335,0.0579036474,2.0450747013
test,-0.9359505177,0.9467147589,2.0065295696
test,0.6993374825,0.6517292261,3.4383425713
test,0.0668548346,0.6398327351,1.8549835682
test,-0.5576295853,0.2516095638,0.3983803689
test,-0.4390436411,0.6685210466,0.5857867599
test,0.3067493439,-0.3303531408,2.5356006622
test,0.1863702536,-0.8612192869,3.6484937668
test,-0.8350001574,0.0930331945,0.6145880818
test,-0.8952281475,-0.6032724380,1.0415381193
test,0.4728540182,-0.6302834749,4.0294222832
test,0.9167021513,-0.1471620798,1.3236168623
test,-0.0345752239,0.7247021198,1.5170768499
test,-0.9591008425,-0.6223282814,1.2958376408
test,-0.6083946228,0.9125716686,0.8960221410
test,-0.8438245058,0.8650202751,1.3192586899
test,-0.4976763725,-0.3908897638,0.4286225438
test,0.9176566601,-0.8728877306,2.7669522762
test,0.8483589888,-0.2947893143,1.7254341841
test,-0.1163835526,-0.3440794945,0.7872993350
test,-0.1815690994,-0.8410369158,1.1821806431
test,0.1323767900,0.0240962505,1.4986581802
test,0.7617161274,0.0623594522,1.9827717543
test,0.0052995682,-0.5942763090,1.4474633932
test,-0.5303726196,-0.4878263474,0.4688480496
test,-0.2484382391,0.6247661114,0.7310333252
test,0.2176336050,0.7328983545,3.2181873322
test,-0.9630606174,-0.0205579996,0.8910403848
test,0.2045909166,-0.2150989771,1.9072445631
test,-0.1836582422,-0.6706440449,0.9087080956
test,-0.5958386660,-0.5102158785,0.4992268384
test,-0.9980177879,0.8933733702,2.2075622082
test,-0.5228693485,0.4728035927,0.4612214565
test,-0.4337414503,-0.4590067863,0.4640671015
test,0.3754528761,-0.2238811255,2.6499633789
test,0.0465536118,-0.5343928337,1.5392686129
test,0.0450737476,0.6259278059,1.7038940191
test,0.4582573175,0.7617986202,4.8150715828
test,-0.9647603035,-0.9020748138,2.0203208923
test,-0.6815013885,0.7614626884,0.7695373893
test,0.2577085495,0.1231212616,2.0942189693
test,0.3361270428,0.1124504805,2.4182047844
test,0.1285012960,0.9985316992,4.0144004822
test,0.8356661797,0.1878659725,1.6971209049
test,-0.0086358786,-0.2634925842,1.0432087183
test,-0.0112370253,0.7394955158,1.6678889990
test,-0.9015668631,-0.3222931623,0.8183552623
test,-0.7108355761,0.9962756634,1.2263250351
test,-0.9194220304,-0.7174103260,1.3024271727
test,0.3821572065,0.1555126905,2.6024000645
test,-0.4485839605,0.5371739864,0.4973671734
test,-0.8530534506,-0.5192230940,0.8387605548
test,0.5122355223,-0.2245056629,2.8566915989
test,-0.2209759951,0.8441407681,1.0755047798
test,-0.7633030415,0.7417505980,0.8809521794
test,-0.0836040974,-0.8217735291,1.5153874159
test,0.4112130404,-0.5957988501,3.7296938896
test,-0.3956512213,-0.7096184492,0.6419866681
test,0.0111224651,-0.0064877272,1.0355961323
test,-0.1240186691,0.5874068737,0.9658115506
test,-0.8503321409,0.7595758438,1.1318968534
test,0.1819998026,-0.2966936827,1.8760111332
test,-0.2277808189,0.4025417566,0.6101646423
test,0.4888908863,-0.1128093004,2.7514193058
test,-0.7813892365,-0.6403601170,0.7993199825
test,0.9669065475,-0.1666402817,1.1405925751
test,-0.1946736574,-0.8428081274,1.1458644867
test,-0.0976482630,0.9364186525,1.7769489288
test,0.3409366608,-0.5389677286,3.2162196636
test,0.1015455723,0.8187111616,2.6749193668
test,0.2103843689,-0.4649498463,2.2934083939
test,0.8399021626,0.9363615513,3.8915042877
test,0.4108132124,-0.9885095358,6.9459199905
test,-0.1342822313,0.4367377758,0.8035480380
test,-0.5386741161,0.1286162138,0.3767829537
test,-0.6116534472,0.5074355602,0.5057981610
test,0.0929156542,-0.3882222176,1.5503672361
test,0.7762893438,-0.3796726465,2.2045288086
test,0.8960105181,0.6118518114,2.0042598248
test,0.0946406126,0.4365500212,1.6218005419
test,-0.1880173683,-0.9510465860,1.4156215191
test,-0.0161392689,0.1276249886,0.9661915898
test,0.2039687634,0.3320666552,2.0301194191
test,-0.9404121637,-0.1088016033,0.8400688171
test,-0.2931600809,0.6566208601,0.6941620708
test,-0.6355687380,0.1509754658,0.4115301669
test,0.8656848669,0.5493177176,2.0366418362
test,-0.9211558104,-0.4127513170,0.9279220104
test,0.0262137651,-0.3663341999,1.2416743040
test,0.0192637444,0.1643553972,1.0914363861
test,0.0815564394,-0.1673659086,1.3250290155
test,-0.6041493416,0.7099335194,0.6421444416
test,-0.1717368364,-0.6341929436,0.8944648504
test,0.7495094538,0.6571598053,3.1269392967
test,-0.3385758400,-0.5523842573,0.5660831928
test,-0.1437714100,-0.7976378202,1.2211052179
test,0.3521757126,-0.6460518837,3.7116324902
test,0.6075253487,0.9702031612,6.5849051476
test,-0.4037081003,-0.8416513205,0.7817542553
test,0.8966387510,-0.2316267490,1.4516390562
test,0.8776937723,0.1044152975,1.4707224369
test,-0.5524351597,-0.5192250013,0.4882791340
test,0.9496364594,0.3252168894,1.3012539148
test,-0.7211859226,0.3334760666,0.5184422135
test,-0.8821811676,0.3957293034,0.8145307302
test,-0.6012382507,-0.7312289476,0.6602402329
test,0.3886530399,-0.8807499409,5.5575613976
test,-0.8654116392,-0.0452064276,0.6647849679
test,-0.4448518753,0.0483123064,0.3743009269
test,-0.0976259708,0.8163450956,1.4397997856
test,-0.5511993170,0.1392830610,0.3799589276
test,-0.2291393280,0.9159564972,1.1968523264
test,0.4364217520,-0.5143578053,3.4718332291
test,0.4342387915,0.7701921463,4.8159389496
test,-0.4739814997,-0.9307467937,0.8777692318
test,-0.6736547947,-0.6738699675,0.6698242426
test,0.2048037052,-0.1758085489,1.8791801929
test,-0.7003974915,0.2984374762,0.4871333241
test,-0.0965638161,-0.4097090960,0.8773310184
test,-0.2411242723,0.7956242561,0.9473377466
test,0.4409860373,0.2770082951,2.8852069378
test,-0.3868318796,-0.6816148758,0.6232148409
test,-0.9392366409,-0.7675313950,1.4908822775
test,0.0027890205,-0.2770025730,1.0892531872
test,0.3471540213,0.1044366360,2.4542443752
test,0.7049870491,-0.6651928425,3.4631917477
test,0.5248517990,-0.3060272932,2.9760782719
test,-0.4681677818,0.7995651960,0.7006832957
test,-0.0989333391,-0.0230473280,0.7369043827
test,0.0227017403,-0.3478330374,1.2119698524
test,-0.8417513371,-0.9259690046,1.4630067348
test,-0.4905244112,0.1421715021,0.3755573034
test,-0.3609542847,0.5348054171,0.5378999710
test,-0.1672188044,-0.0066016912,0.6056470275
test,-0.0902044773,0.9101257324,1.7310374975
test,0.0077989101,-0.3546550274,1.1621581316
test,0.1018866301,-0.7776706219,2.5078356266
test,-0.5096994638,-0.3898589611,0.4284652174
test,-0.2198034525,0.3508933783,0.5982049108
test,-0.3000528812,0.0720390081,0.4475688040
test,-0.4803593159,-0.7762728930,0.6733450890
test,-0.9234205484,0.7140681744,1.3120961189
test,-0.1262673140,0.9602383375,1.7086421251
test,0.1355956793,-0.8704439402,3.2248675823
test,-0.2385593653,0.1186988354,0.5131682754
test,-0.6975359917,0.8199969530,0.8683611155
test,0.9157965183,0.8383425474,2.6228897572
test,0.0743281841,0.2360821962,1.3325939178
test,0.5992810726,0.5915402174,3.6754364967
test,-0.2474325895,-0.5396211147,0.6635244489
test,0.3860208988,-0.3534659147,2.8907356262
test,0.0726072788,0.0798121691,1.2617498636
test,-0.3046679497,-0.5939091444,0.6282473207
test,-0.7304351330,-0.7421545982,0.8200312257
test,0.2387742996,-0.2296301126,2.0843665600
test,0.6007810831,-0.0195808411,2.5874655247
test,0.2516235113,0.5648105145,2.8002679348
test,-0.8893491030,-0.8475642204,1.4589312077
test,0.9919384718,0.0860619545,1.0332714319
test,0.4432910681,-0.9914993048,7.1509337425
test,-0.7534373999,0.7700116634,0.8989645243
test,-0.1260125637,0.0069622993,0.6800615788
test,0.0387451649,0.0985298157,1.1401151419
test,-0.1501320601,-0.7250427008,1.0739321709
test,0.3157827854,0.9028453827,5.2188901901
test,0.7959256172,0.1556264162,1.8632303476
test,-0.5036852360,0.6907552481,0.5928640366
test,0.1733908653,-0.8563820124,3.4958333969
test,0.5792146921,0.0973174572,2.6609001160
test,-0.4675618410,0.0774663687,0.3720187843
test,0.3676303625,0.4260452986,2.9930329323
test,-0.0639594793,0.9785090685,2.1337792873
test,0.5095671415,-0.8417454958,5.5183773041
test,-0.9911367893,-0.9568443298,2.4295597076
test,0.1389796734,-0.1810284853,1.5771951675
test,-0.3247503042,0.6040830612,0.6142743230
test,0.9425816536,-0.3164219856,1.3225097656
test,0.0312219858,-0.3726350069,1.2671704292
test,0.3156064749,-0.4178009033,2.7494738102
test,-0.1110721827,0.3317513466,0.7930680513
test,0.0373036861,-0.6668757200,1.7535601854
test,-0.4839166403,0.6118221283,0.5355840921
test,-0.9538416862,-0.9035838842,1.9580731392
test,0.1902770996,0.0065892935,1.7556629181
test,0.7780162096,0.3881351948,2.2097127438
test,0.8521083593,0.6193463802,2.2971491814
test,-0.6515074968,-0.5471305847,0.5546075702
test,-0.3981491327,0.5539089441,0.5260134339
test,0.7537673712,0.5833568573,2.8263711929
test,0.8779044151,0.8105088472,2.8043229580
